frame_id,timestamp,sofa_detected,centroid_x,centroid_y,frame_center_x,frame_center_y,offset_x,offset_y,centrado,depth_value,depth_error
312,1750433892.537213,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
313,1750433892.873634,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
314,1750433893.2788458,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
315,1750433893.622449,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
316,1750433893.9375565,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
317,1750433894.2767515,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
318,1750433894.5864067,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
319,1750433894.9344316,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
320,1750433895.2385676,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
321,1750433895.5740418,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
322,1750433895.904033,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
323,1750433896.2125118,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
324,1750433896.5469093,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
325,1750433896.8857055,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
326,1750433897.18196,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
327,1750433897.4944236,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
328,1750433897.79274,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
329,1750433898.1001482,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
330,1750433898.4148695,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
331,1750433898.709394,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
332,1750433899.0212865,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
333,1750433899.3179133,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
334,1750433899.6201353,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
335,1750433899.9399395,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
336,1750433900.2571244,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
337,1750433900.5590043,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
338,1750433900.8746507,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
339,1750433901.170857,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
340,1750433901.4889476,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
341,1750433901.808106,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
342,1750433902.118481,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
343,1750433902.4829268,0,-1,-1,200,150,-1,-1,0,2.4447827339172363,0.0
